DEPARTURES_PERFORMED,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_STATE_ABR,DEST_STATE_NM,YEAR,MONTH
37.00,FL,Florida,MO,Missouri,2024,12
37.00,FL,Florida,OH,Ohio,2024,12
37.00,FL,Florida,RI,Rhode Island,2024,12
37.00,FL,Florida,RI,Rhode Island,2024,12
37.00,FL,Florida,SC,South Carolina,2024,12
37.00,FL,Florida,TN,Tennessee,2024,12
37.00,FL,Florida,TN,Tennessee,2024,12
37.00,FL,Florida,TX,Texas,2024,12
37.00,GA,Georgia,NC,North Carolina,2024,12
37.00,GA,Georgia,OH,Ohio,2024,12
37.00,GA,Georgia,PA,Pennsylvania,2024,12
37.00,GA,Georgia,VA,Virginia,2024,12
37.00,IL,Illinois,GA,Georgia,2024,12
37.00,IL,Illinois,MA,Massachusetts,2024,12
37.00,IL,Illinois,MO,Missouri,2024,12
37.00,IL,Illinois,NV,Nevada,2024,12
37.00,IL,Illinois,OK,Oklahoma,2024,12
37.00,IL,Illinois,TX,Texas,2024,12
37.00,IL,Illinois,TX,Texas,2024,12
37.00,IN,Indiana,IL,Illinois,2024,12
37.00,KY,Kentucky,CO,Colorado,2024,12
37.00,KY,Kentucky,MO,Missouri,2024,12
37.00,KY,Kentucky,NE,Nebraska,2024,12
37.00,KY,Kentucky,NJ,New Jersey,2024,12
37.00,LA,Louisiana,FL,Florida,2024,12
37.00,MA,Massachusetts,MO,Missouri,2024,12
37.00,MA,Massachusetts,MO,Missouri,2024,12
37.00,MI,Michigan,FL,Florida,2024,12
37.00,MI,Michigan,IL,Illinois,2024,12
37.00,MI,Michigan,SC,South Carolina,2024,12
37.00,MI,Michigan,VA,Virginia,2024,12
37.00,MI,Michigan,VA,Virginia,2024,12
37.00,MN,Minnesota,ID,Idaho,2024,12
37.00,MO,Missouri,NV,Nevada,2024,12
37.00,MO,Missouri,TX,Texas,2024,12
37.00,MS,Mississippi,TX,Texas,2024,12
37.00,NC,North Carolina,AL,Alabama,2024,12
37.00,NC,North Carolina,FL,Florida,2024,12
37.00,NC,North Carolina,KY,Kentucky,2024,12
37.00,NC,North Carolina,KY,Kentucky,2024,12
37.00,NC,North Carolina,VA,Virginia,2024,12
37.00,NJ,New Jersey,AZ,Arizona,2024,12
37.00,NJ,New Jersey,CA,California,2024,12
37.00,NJ,New Jersey,CA,California,2024,12
37.00,NJ,New Jersey,FL,Florida,2024,12
37.00,NM,New Mexico,NV,Nevada,2024,12
37.00,NM,New Mexico,TX,Texas,2024,12
37.00,NV,Nevada,AZ,Arizona,2024,12
37.00,NV,Nevada,CA,California,2024,12
37.00,NV,Nevada,CO,Colorado,2024,12
37.00,NY,New York,KY,Kentucky,2024,12
37.00,NY,New York,NY,New York,2024,12
37.00,OH,Ohio,IL,Illinois,2024,12
37.00,OH,Ohio,NJ,New Jersey,2024,12
37.00,OH,Ohio,NJ,New Jersey,2024,12
37.00,OH,Ohio,NJ,New Jersey,2024,12
37.00,OR,Oregon,CA,California,2024,12
37.00,OR,Oregon,NV,Nevada,2024,12
37.00,PA,Pennsylvania,FL,Florida,2024,12
37.00,PA,Pennsylvania,GA,Georgia,2024,12
37.00,PA,Pennsylvania,NC,North Carolina,2024,12
37.00,PA,Pennsylvania,TN,Tennessee,2024,12
37.00,PR,Puerto Rico,FL,Florida,2024,12
37.00,PR,Puerto Rico,KY,Kentucky,2024,12
37.00,RI,Rhode Island,FL,Florida,2024,12
37.00,RI,Rhode Island,FL,Florida,2024,12
37.00,SC,South Carolina,FL,Florida,2024,12
37.00,SC,South Carolina,MA,Massachusetts,2024,12
37.00,SC,South Carolina,MI,Michigan,2024,12
37.00,SC,South Carolina,VA,Virginia,2024,12
37.00,TN,Tennessee,FL,Florida,2024,12
37.00,TN,Tennessee,FL,Florida,2024,12
37.00,TN,Tennessee,FL,Florida,2024,12
37.00,TN,Tennessee,GA,Georgia,2024,12
37.00,TN,Tennessee,GA,Georgia,2024,12
37.00,TN,Tennessee,IL,Illinois,2024,12
37.00,TN,Tennessee,MN,Minnesota,2024,12
37.00,TN,Tennessee,VA,Virginia,2024,12
37.00,TX,Texas,AZ,Arizona,2024,12
37.00,TX,Texas,AZ,Arizona,2024,12
37.00,TX,Texas,CA,California,2024,12
37.00,TX,Texas,CO,Colorado,2024,12
37.00,TX,Texas,CO,Colorado,2024,12
37.00,TX,Texas,FL,Florida,2024,12
37.00,TX,Texas,IL,Illinois,2024,12
37.00,TX,Texas,IL,Illinois,2024,12
37.00,TX,Texas,IL,Illinois,2024,12
37.00,TX,Texas,MN,Minnesota,2024,12
37.00,TX,Texas,NC,North Carolina,2024,12
37.00,TX,Texas,TX,Texas,2024,12
37.00,TX,Texas,UT,Utah,2024,12
37.00,TX,Texas,WA,Washington,2024,12
37.00,TX,Texas,WI,Wisconsin,2024,12
37.00,UT,Utah,AZ,Arizona,2024,12
37.00,UT,Utah,TX,Texas,2024,12
37.00,VA,Virginia,GA,Georgia,2024,12
37.00,VA,Virginia,NC,North Carolina,2024,12
37.00,VA,Virginia,NJ,New Jersey,2024,12
37.00,VA,Virginia,SC,South Carolina,2024,12
37.00,VA,Virginia,TX,Texas,2024,12
37.00,WA,Washington,NV,Nevada,2024,12
37.00,WA,Washington,WA,Washington,2024,12
37.00,WI,Wisconsin,MN,Minnesota,2024,12
37.00,WI,Wisconsin,TX,Texas,2024,12
38.00,AK,Alaska,AK,Alaska,2024,12
38.00,AK,Alaska,AK,Alaska,2024,12
38.00,AK,Alaska,AK,Alaska,2024,12
38.00,AK,Alaska,AK,Alaska,2024,12
38.00,AK,Alaska,AK,Alaska,2024,12
38.00,AK,Alaska,IL,Illinois,2024,12
38.00,AL,Alabama,NC,North Carolina,2024,12
38.00,AZ,Arizona,CA,California,2024,12
38.00,AZ,Arizona,CA,California,2024,12
38.00,AZ,Arizona,CA,California,2024,12
38.00,AZ,Arizona,CA,California,2024,12
38.00,AZ,Arizona,MA,Massachusetts,2024,12
38.00,AZ,Arizona,NM,New Mexico,2024,12
38.00,AZ,Arizona,NM,New Mexico,2024,12
38.00,AZ,Arizona,NV,Nevada,2024,12
38.00,CA,California,AZ,Arizona,2024,12
38.00,CA,California,AZ,Arizona,2024,12
38.00,CA,California,AZ,Arizona,2024,12
38.00,CA,California,AZ,Arizona,2024,12
38.00,CA,California,CA,California,2024,12
38.00,CA,California,CA,California,2024,12
38.00,CA,California,CA,California,2024,12
38.00,CA,California,CO,Colorado,2024,12
38.00,CA,California,IL,Illinois,2024,12
38.00,CA,California,KY,Kentucky,2024,12
38.00,CA,California,NJ,New Jersey,2024,12
38.00,CA,California,NV,Nevada,2024,12
38.00,CA,California,NV,Nevada,2024,12
38.00,CA,California,NV,Nevada,2024,12
38.00,CA,California,NV,Nevada,2024,12
38.00,CA,California,TN,Tennessee,2024,12
38.00,CA,California,TX,Texas,2024,12
38.00,CA,California,TX,Texas,2024,12
38.00,CA,California,WA,Washington,2024,12
38.00,CO,Colorado,NC,North Carolina,2024,12
38.00,CO,Colorado,TX,Texas,2024,12
38.00,FL,Florida,GA,Georgia,2024,12
38.00,FL,Florida,IL,Illinois,2024,12
38.00,FL,Florida,IL,Illinois,2024,12
38.00,FL,Florida,IL,Illinois,2024,12
38.00,FL,Florida,MA,Massachusetts,2024,12
38.00,FL,Florida,MI,Michigan,2024,12
38.00,FL,Florida,MI,Michigan,2024,12
38.00,FL,Florida,NC,North Carolina,2024,12
38.00,FL,Florida,OH,Ohio,2024,12
38.00,FL,Florida,TX,Texas,2024,12
38.00,FL,Florida,TX,Texas,2024,12
38.00,FL,Florida,TX,Texas,2024,12
38.00,FL,Florida,TX,Texas,2024,12
38.00,FL,Florida,VA,Virginia,2024,12
38.00,GA,Georgia,AZ,Arizona,2024,12
38.00,GA,Georgia,CO,Colorado,2024,12
38.00,GA,Georgia,GA,Georgia,2024,12
38.00,GA,Georgia,GA,Georgia,2024,12
38.00,GA,Georgia,MA,Massachusetts,2024,12
38.00,GA,Georgia,PA,Pennsylvania,2024,12
38.00,GA,Georgia,TX,Texas,2024,12
38.00,GA,Georgia,TX,Texas,2024,12
38.00,GA,Georgia,TX,Texas,2024,12
38.00,HI,Hawaii,CA,California,2024,12
38.00,IA,Iowa,MO,Missouri,2024,12
38.00,IA,Iowa,TX,Texas,2024,12
38.00,ID,Idaho,MN,Minnesota,2024,12
38.00,IL,Illinois,AK,Alaska,2024,12
38.00,IL,Illinois,FL,Florida,2024,12
38.00,IL,Illinois,MD,Maryland,2024,12
38.00,IL,Illinois,NC,North Carolina,2024,12
38.00,IL,Illinois,NE,Nebraska,2024,12
38.00,IL,Illinois,NY,New York,2024,12
38.00,IL,Illinois,OH,Ohio,2024,12
38.00,IL,Illinois,TN,Tennessee,2024,12
38.00,IN,Indiana,FL,Florida,2024,12
38.00,IN,Indiana,NJ,New Jersey,2024,12
38.00,KS,Kansas,TX,Texas,2024,12
38.00,KY,Kentucky,FL,Florida,2024,12
38.00,KY,Kentucky,NC,North Carolina,2024,12
38.00,KY,Kentucky,ND,North Dakota,2024,12
38.00,KY,Kentucky,OR,Oregon,2024,12
38.00,KY,Kentucky,TX,Texas,2024,12
38.00,LA,Louisiana,NJ,New Jersey,2024,12
38.00,LA,Louisiana,TX,Texas,2024,12
38.00,MA,Massachusetts,AZ,Arizona,2024,12
38.00,MD,Maryland,CA,California,2024,12
38.00,MD,Maryland,FL,Florida,2024,12
38.00,MD,Maryland,FL,Florida,2024,12
38.00,MD,Maryland,NC,North Carolina,2024,12
38.00,MD,Maryland,VA,Virginia,2024,12
38.00,MI,Michigan,CO,Colorado,2024,12
38.00,MI,Michigan,NY,New York,2024,12
38.00,MI,Michigan,TN,Tennessee,2024,12
38.00,MN,Minnesota,ND,North Dakota,2024,12
38.00,MO,Missouri,FL,Florida,2024,12
38.00,MO,Missouri,IL,Illinois,2024,12
38.00,MO,Missouri,MA,Massachusetts,2024,12
38.00,MO,Missouri,NV,Nevada,2024,12
38.00,MO,Missouri,NV,Nevada,2024,12
38.00,NC,North Carolina,CO,Colorado,2024,12
38.00,NC,North Carolina,MD,Maryland,2024,12
38.00,NC,North Carolina,MO,Missouri,2024,12
38.00,NC,North Carolina,NJ,New Jersey,2024,12
38.00,NC,North Carolina,NY,New York,2024,12
38.00,NC,North Carolina,SC,South Carolina,2024,12
38.00,NJ,New Jersey,FL,Florida,2024,12
38.00,NM,New Mexico,AZ,Arizona,2024,12
38.00,NM,New Mexico,CA,California,2024,12
38.00,NM,New Mexico,CO,Colorado,2024,12
38.00,NV,Nevada,CA,California,2024,12
38.00,NV,Nevada,CA,California,2024,12
38.00,NV,Nevada,MO,Missouri,2024,12
38.00,NV,Nevada,OR,Oregon,2024,12
38.00,NV,Nevada,TX,Texas,2024,12
38.00,NY,New York,FL,Florida,2024,12
38.00,NY,New York,MI,Michigan,2024,12
38.00,NY,New York,NY,New York,2024,12
38.00,OH,Ohio,PA,Pennsylvania,2024,12
38.00,OK,Oklahoma,IL,Illinois,2024,12
38.00,PA,Pennsylvania,GA,Georgia,2024,12
38.00,PA,Pennsylvania,MD,Maryland,2024,12
38.00,PA,Pennsylvania,MI,Michigan,2024,12
38.00,PA,Pennsylvania,OH,Ohio,2024,12
38.00,PA,Pennsylvania,PR,Puerto Rico,2024,12
38.00,PR,Puerto Rico,PA,Pennsylvania,2024,12
38.00,SC,South Carolina,NC,North Carolina,2024,12
38.00,TN,Tennessee,PA,Pennsylvania,2024,12
38.00,TN,Tennessee,TX,Texas,2024,12
38.00,TN,Tennessee,UT,Utah,2024,12
38.00,TX,Texas,CA,California,2024,12
38.00,TX,Texas,CA,California,2024,12
38.00,TX,Texas,CO,Colorado,2024,12
38.00,TX,Texas,CO,Colorado,2024,12
38.00,TX,Texas,FL,Florida,2024,12
38.00,TX,Texas,GA,Georgia,2024,12
38.00,TX,Texas,KS,Kansas,2024,12
38.00,TX,Texas,LA,Louisiana,2024,12
38.00,TX,Texas,MO,Missouri,2024,12
38.00,TX,Texas,NV,Nevada,2024,12
38.00,TX,Texas,NV,Nevada,2024,12
38.00,UT,Utah,TN,Tennessee,2024,12
38.00,UT,Utah,TX,Texas,2024,12
38.00,VA,Virginia,GA,Georgia,2024,12
38.00,VA,Virginia,MI,Michigan,2024,12
38.00,WA,Washington,CA,California,2024,12
38.00,WA,Washington,CA,California,2024,12
38.00,WA,Washington,IL,Illinois,2024,12
38.00,WA,Washington,IL,Illinois,2024,12
38.00,WA,Washington,MA,Massachusetts,2024,12
38.00,WY,Wyoming,TX,Texas,2024,12
39.00,AK,Alaska,AK,Alaska,2024,12
39.00,AK,Alaska,AK,Alaska,2024,12
39.00,AK,Alaska,AK,Alaska,2024,12
39.00,AK,Alaska,AK,Alaska,2024,12
39.00,AK,Alaska,AK,Alaska,2024,12
39.00,AK,Alaska,AK,Alaska,2024,12
39.00,AK,Alaska,AK,Alaska,2024,12
39.00,AZ,Arizona,TX,Texas,2024,12
39.00,AZ,Arizona,WA,Washington,2024,12
39.00,CA,California,CA,California,2024,12
39.00,CA,California,CA,California,2024,12
39.00,CA,California,CA,California,2024,12
39.00,CA,California,CA,California,2024,12
39.00,CA,California,CA,California,2024,12
39.00,CA,California,CA,California,2024,12
39.00,CA,California,FL,Florida,2024,12
39.00,CA,California,IL,Illinois,2024,12
39.00,CA,California,NV,Nevada,2024,12
39.00,CA,California,TX,Texas,2024,12
39.00,CA,California,TX,Texas,2024,12
39.00,CA,California,TX,Texas,2024,12
39.00,CA,California,VA,Virginia,2024,12
39.00,CA,California,WA,Washington,2024,12
39.00,CO,Colorado,CA,California,2024,12
39.00,CO,Colorado,FL,Florida,2024,12
39.00,CO,Colorado,GA,Georgia,2024,12
39.00,CO,Colorado,ID,Idaho,2024,12
39.00,CO,Colorado,IN,Indiana,2024,12
39.00,CO,Colorado,MI,Michigan,2024,12
39.00,CO,Colorado,MI,Michigan,2024,12
39.00,CO,Colorado,MT,Montana,2024,12
39.00,CO,Colorado,WA,Washington,2024,12
39.00,CT,Connecticut,IL,Illinois,2024,12
39.00,CT,Connecticut,NC,North Carolina,2024,12
39.00,FL,Florida,CO,Colorado,2024,12
39.00,FL,Florida,GA,Georgia,2024,12
39.00,FL,Florida,GA,Georgia,2024,12
39.00,FL,Florida,GA,Georgia,2024,12
39.00,FL,Florida,MA,Massachusetts,2024,12
39.00,FL,Florida,MA,Massachusetts,2024,12
39.00,FL,Florida,NJ,New Jersey,2024,12
39.00,FL,Florida,NV,Nevada,2024,12
39.00,FL,Florida,NY,New York,2024,12
39.00,FL,Florida,NY,New York,2024,12
39.00,FL,Florida,OH,Ohio,2024,12
39.00,FL,Florida,PR,Puerto Rico,2024,12
39.00,FL,Florida,TN,Tennessee,2024,12
39.00,FL,Florida,TX,Texas,2024,12
39.00,FL,Florida,TX,Texas,2024,12
39.00,FL,Florida,TX,Texas,2024,12
39.00,FL,Florida,VA,Virginia,2024,12
39.00,FL,Florida,VI,U.S. Virgin Islands,2024,12
39.00,GA,Georgia,FL,Florida,2024,12
39.00,GA,Georgia,FL,Florida,2024,12
39.00,GA,Georgia,FL,Florida,2024,12
39.00,GA,Georgia,GA,Georgia,2024,12
39.00,GA,Georgia,GA,Georgia,2024,12
39.00,GA,Georgia,IL,Illinois,2024,12
39.00,GA,Georgia,MA,Massachusetts,2024,12
39.00,GA,Georgia,NC,North Carolina,2024,12
39.00,IA,Iowa,MO,Missouri,2024,12
39.00,IL,Illinois,FL,Florida,2024,12
39.00,IL,Illinois,MN,Minnesota,2024,12
39.00,IL,Illinois,MO,Missouri,2024,12
39.00,IL,Illinois,OH,Ohio,2024,12
39.00,IL,Illinois,WA,Washington,2024,12
39.00,KY,Kentucky,HI,Hawaii,2024,12
39.00,KY,Kentucky,IL,Illinois,2024,12
39.00,KY,Kentucky,NJ,New Jersey,2024,12
39.00,KY,Kentucky,NY,New York,2024,12
39.00,LA,Louisiana,FL,Florida,2024,12
39.00,LA,Louisiana,TX,Texas,2024,12
39.00,MA,Massachusetts,CO,Colorado,2024,12
39.00,MA,Massachusetts,FL,Florida,2024,12
39.00,MA,Massachusetts,GA,Georgia,2024,12
39.00,MA,Massachusetts,GA,Georgia,2024,12
39.00,MA,Massachusetts,NC,North Carolina,2024,12
39.00,MA,Massachusetts,NJ,New Jersey,2024,12
39.00,MD,Maryland,CA,California,2024,12
39.00,MD,Maryland,CT,Connecticut,2024,12
39.00,MI,Michigan,CO,Colorado,2024,12
39.00,MI,Michigan,IL,Illinois,2024,12
39.00,MI,Michigan,PA,Pennsylvania,2024,12
39.00,MN,Minnesota,CA,California,2024,12
39.00,MN,Minnesota,IL,Illinois,2024,12
39.00,MN,Minnesota,TX,Texas,2024,12
39.00,MO,Missouri,AZ,Arizona,2024,12
39.00,MO,Missouri,FL,Florida,2024,12
39.00,MO,Missouri,IL,Illinois,2024,12
39.00,MO,Missouri,MI,Michigan,2024,12
39.00,MO,Missouri,NY,New York,2024,12
39.00,MO,Missouri,TX,Texas,2024,12
39.00,MO,Missouri,VA,Virginia,2024,12
39.00,MO,Missouri,VA,Virginia,2024,12
39.00,MT,Montana,CO,Colorado,2024,12
39.00,NC,North Carolina,CT,Connecticut,2024,12
39.00,NC,North Carolina,GA,Georgia,2024,12
39.00,NC,North Carolina,GA,Georgia,2024,12
39.00,NC,North Carolina,TN,Tennessee,2024,12
39.00,ND,North Dakota,MN,Minnesota,2024,12
39.00,NJ,New Jersey,MD,Maryland,2024,12
39.00,NJ,New Jersey,NC,North Carolina,2024,12
39.00,NM,New Mexico,AZ,Arizona,2024,12
39.00,NV,Nevada,CA,California,2024,12
39.00,NV,Nevada,CA,California,2024,12
39.00,NV,Nevada,NM,New Mexico,2024,12
39.00,NY,New York,FL,Florida,2024,12
39.00,NY,New York,NC,North Carolina,2024,12
39.00,NY,New York,TX,Texas,2024,12
39.00,OR,Oregon,CA,California,2024,12
39.00,OR,Oregon,NV,Nevada,2024,12
39.00,PA,Pennsylvania,FL,Florida,2024,12
39.00,PA,Pennsylvania,IL,Illinois,2024,12
39.00,PA,Pennsylvania,NV,Nevada,2024,12
39.00,PA,Pennsylvania,OH,Ohio,2024,12
39.00,RI,Rhode Island,VA,Virginia,2024,12
39.00,TN,Tennessee,CA,California,2024,12
39.00,TN,Tennessee,FL,Florida,2024,12
39.00,TN,Tennessee,IL,Illinois,2024,12
39.00,TN,Tennessee,MN,Minnesota,2024,12
39.00,TN,Tennessee,MO,Missouri,2024,12
39.00,TN,Tennessee,VA,Virginia,2024,12
39.00,TX,Texas,AZ,Arizona,2024,12
39.00,TX,Texas,CA,California,2024,12
39.00,TX,Texas,FL,Florida,2024,12
39.00,TX,Texas,GA,Georgia,2024,12
39.00,TX,Texas,IA,Iowa,2024,12
39.00,TX,Texas,KY,Kentucky,2024,12
39.00,TX,Texas,KY,Kentucky,2024,12
39.00,TX,Texas,MD,Maryland,2024,12
39.00,TX,Texas,TX,Texas,2024,12
39.00,TX,Texas,VA,Virginia,2024,12
39.00,TX,Texas,WA,Washington,2024,12
39.00,UT,Utah,CO,Colorado,2024,12
39.00,UT,Utah,CO,Colorado,2024,12
39.00,VA,Virginia,FL,Florida,2024,12
39.00,VA,Virginia,FL,Florida,2024,12
39.00,VA,Virginia,IL,Illinois,2024,12
39.00,VA,Virginia,MO,Missouri,2024,12
39.00,VA,Virginia,NY,New York,2024,12
39.00,VA,Virginia,TX,Texas,2024,12
39.00,VA,Virginia,WI,Wisconsin,2024,12
39.00,VI,U.S. Virgin Islands,FL,Florida,2024,12
39.00,WA,Washington,AK,Alaska,2024,12
39.00,WA,Washington,KY,Kentucky,2024,12
39.00,WA,Washington,NV,Nevada,2024,12
39.00,WI,Wisconsin,CO,Colorado,2024,12
39.00,WI,Wisconsin,FL,Florida,2024,12
39.00,WI,Wisconsin,MI,Michigan,2024,12
39.00,WI,Wisconsin,VA,Virginia,2024,12
40.00,AK,Alaska,AK,Alaska,2024,12
40.00,AK,Alaska,AK,Alaska,2024,12
40.00,AK,Alaska,AK,Alaska,2024,12
40.00,AL,Alabama,TX,Texas,2024,12
40.00,AZ,Arizona,CA,California,2024,12
40.00,AZ,Arizona,CO,Colorado,2024,12
40.00,AZ,Arizona,MN,Minnesota,2024,12
40.00,AZ,Arizona,MO,Missouri,2024,12
40.00,CA,California,AZ,Arizona,2024,12
40.00,CA,California,AZ,Arizona,2024,12
40.00,CA,California,AZ,Arizona,2024,12
40.00,CA,California,AZ,Arizona,2024,12
40.00,CA,California,IL,Illinois,2024,12
40.00,CA,California,IN,Indiana,2024,12
40.00,CA,California,MN,Minnesota,2024,12
40.00,CA,California,NM,New Mexico,2024,12
40.00,CA,California,NV,Nevada,2024,12
40.00,CA,California,OR,Oregon,2024,12
40.00,CA,California,TX,Texas,2024,12
40.00,CA,California,TX,Texas,2024,12
40.00,CA,California,VA,Virginia,2024,12
40.00,CA,California,WA,Washington,2024,12
40.00,CO,Colorado,CA,California,2024,12
40.00,CO,Colorado,ID,Idaho,2024,12
40.00,CO,Colorado,MO,Missouri,2024,12
40.00,CO,Colorado,MO,Missouri,2024,12
40.00,CO,Colorado,NE,Nebraska,2024,12
40.00,CO,Colorado,NV,Nevada,2024,12
40.00,FL,Florida,IN,Indiana,2024,12
40.00,FL,Florida,LA,Louisiana,2024,12
40.00,FL,Florida,NY,New York,2024,12
40.00,FL,Florida,PA,Pennsylvania,2024,12
40.00,FL,Florida,PR,Puerto Rico,2024,12
40.00,FL,Florida,TN,Tennessee,2024,12
40.00,FL,Florida,TX,Texas,2024,12
40.00,FL,Florida,VA,Virginia,2024,12
40.00,FL,Florida,WI,Wisconsin,2024,12
40.00,GA,Georgia,FL,Florida,2024,12
40.00,GA,Georgia,GA,Georgia,2024,12
40.00,GA,Georgia,GA,Georgia,2024,12
40.00,GA,Georgia,GA,Georgia,2024,12
40.00,GA,Georgia,IN,Indiana,2024,12
40.00,GA,Georgia,NJ,New Jersey,2024,12
40.00,GA,Georgia,WA,Washington,2024,12
40.00,IA,Iowa,TX,Texas,2024,12
40.00,ID,Idaho,AZ,Arizona,2024,12
40.00,ID,Idaho,CO,Colorado,2024,12
40.00,IL,Illinois,FL,Florida,2024,12
40.00,IL,Illinois,FL,Florida,2024,12
40.00,IL,Illinois,GA,Georgia,2024,12
40.00,IL,Illinois,TX,Texas,2024,12
40.00,KY,Kentucky,CA,California,2024,12
40.00,KY,Kentucky,CA,California,2024,12
40.00,KY,Kentucky,OK,Oklahoma,2024,12
40.00,LA,Louisiana,MA,Massachusetts,2024,12
40.00,MA,Massachusetts,FL,Florida,2024,12
40.00,MA,Massachusetts,FL,Florida,2024,12
40.00,MA,Massachusetts,LA,Louisiana,2024,12
40.00,MD,Maryland,NC,North Carolina,2024,12
40.00,MD,Maryland,VA,Virginia,2024,12
40.00,ME,Maine,NJ,New Jersey,2024,12
40.00,MI,Michigan,FL,Florida,2024,12
40.00,MI,Michigan,MO,Missouri,2024,12
40.00,MI,Michigan,WI,Wisconsin,2024,12
40.00,MN,Minnesota,IL,Illinois,2024,12
40.00,MO,Missouri,IA,Iowa,2024,12
40.00,MO,Missouri,OK,Oklahoma,2024,12
40.00,MO,Missouri,PA,Pennsylvania,2024,12
40.00,MO,Missouri,TX,Texas,2024,12
40.00,MO,Missouri,UT,Utah,2024,12
40.00,MO,Missouri,VA,Virginia,2024,12
40.00,MT,Montana,TX,Texas,2024,12
40.00,NC,North Carolina,MA,Massachusetts,2024,12
40.00,NC,North Carolina,MD,Maryland,2024,12
40.00,NC,North Carolina,PA,Pennsylvania,2024,12
40.00,NC,North Carolina,SC,South Carolina,2024,12
40.00,NC,North Carolina,TN,Tennessee,2024,12
40.00,NC,North Carolina,WV,West Virginia,2024,12
40.00,NE,Nebraska,CO,Colorado,2024,12
40.00,NE,Nebraska,CO,Colorado,2024,12
40.00,NH,New Hampshire,NJ,New Jersey,2024,12
40.00,NJ,New Jersey,FL,Florida,2024,12
40.00,NJ,New Jersey,KY,Kentucky,2024,12
40.00,NJ,New Jersey,MA,Massachusetts,2024,12
40.00,NJ,New Jersey,OH,Ohio,2024,12
40.00,NM,New Mexico,CA,California,2024,12
40.00,NV,Nevada,CA,California,2024,12
40.00,NY,New York,FL,Florida,2024,12
40.00,NY,New York,MO,Missouri,2024,12
40.00,NY,New York,NC,North Carolina,2024,12
40.00,NY,New York,TX,Texas,2024,12
40.00,NY,New York,VA,Virginia,2024,12
40.00,NY,New York,VA,Virginia,2024,12
40.00,NY,New York,VT,Vermont,2024,12
40.00,OH,Ohio,MD,Maryland,2024,12
40.00,OH,Ohio,PA,Pennsylvania,2024,12
40.00,OK,Oklahoma,KY,Kentucky,2024,12
40.00,OR,Oregon,CA,California,2024,12
40.00,OR,Oregon,CA,California,2024,12
40.00,OR,Oregon,CA,California,2024,12
40.00,OR,Oregon,CA,California,2024,12
40.00,PA,Pennsylvania,FL,Florida,2024,12
40.00,PA,Pennsylvania,NV,Nevada,2024,12
40.00,PA,Pennsylvania,WI,Wisconsin,2024,12
40.00,SC,South Carolina,TX,Texas,2024,12
40.00,TN,Tennessee,FL,Florida,2024,12
40.00,TN,Tennessee,FL,Florida,2024,12
40.00,TN,Tennessee,FL,Florida,2024,12
40.00,TN,Tennessee,NC,North Carolina,2024,12
40.00,TN,Tennessee,NC,North Carolina,2024,12
40.00,TN,Tennessee,PA,Pennsylvania,2024,12
40.00,TN,Tennessee,TX,Texas,2024,12
40.00,TX,Texas,FL,Florida,2024,12
40.00,TX,Texas,FL,Florida,2024,12
40.00,TX,Texas,FL,Florida,2024,12
40.00,TX,Texas,FL,Florida,2024,12
40.00,TX,Texas,LA,Louisiana,2024,12
40.00,TX,Texas,MT,Montana,2024,12
40.00,TX,Texas,NY,New York,2024,12
40.00,TX,Texas,TX,Texas,2024,12
40.00,UT,Utah,AZ,Arizona,2024,12
40.00,UT,Utah,CA,California,2024,12
40.00,VA,Virginia,CA,California,2024,12
40.00,VA,Virginia,CA,California,2024,12
40.00,WA,Washington,CO,Colorado,2024,12
40.00,WA,Washington,TN,Tennessee,2024,12
40.00,WA,Washington,TX,Texas,2024,12
40.00,WA,Washington,WA,Washington,2024,12
40.00,WI,Wisconsin,MI,Michigan,2024,12
40.00,WI,Wisconsin,MO,Missouri,2024,12
40.00,WI,Wisconsin,PA,Pennsylvania,2024,12
40.00,WI,Wisconsin,VA,Virginia,2024,12
40.00,WV,West Virginia,NC,North Carolina,2024,12
41.00,AK,Alaska,AK,Alaska,2024,12
41.00,AK,Alaska,AK,Alaska,2024,12
41.00,AK,Alaska,IL,Illinois,2024,12
41.00,AZ,Arizona,CA,California,2024,12
41.00,AZ,Arizona,CA,California,2024,12
41.00,AZ,Arizona,CA,California,2024,12
41.00,AZ,Arizona,CO,Colorado,2024,12
41.00,AZ,Arizona,TX,Texas,2024,12
41.00,CA,California,CA,California,2024,12
41.00,CA,California,CA,California,2024,12
41.00,CA,California,CA,California,2024,12
41.00,CA,California,CA,California,2024,12
41.00,CA,California,CA,California,2024,12
41.00,CA,California,CA,California,2024,12
41.00,CA,California,CO,Colorado,2024,12
41.00,CA,California,HI,Hawaii,2024,12
41.00,CA,California,NE,Nebraska,2024,12
41.00,CA,California,NV,Nevada,2024,12
41.00,CA,California,NV,Nevada,2024,12
41.00,CA,California,NV,Nevada,2024,12
41.00,CA,California,OR,Oregon,2024,12
41.00,CA,California,UT,Utah,2024,12
41.00,CA,California,UT,Utah,2024,12
41.00,CA,California,WA,Washington,2024,12
41.00,CO,Colorado,AZ,Arizona,2024,12
41.00,CO,Colorado,ID,Idaho,2024,12
41.00,CO,Colorado,MN,Minnesota,2024,12
41.00,CO,Colorado,MN,Minnesota,2024,12
41.00,CO,Colorado,MN,Minnesota,2024,12
41.00,CO,Colorado,MT,Montana,2024,12
